user_id,age,occupation,gender
107411,27,college/grad student,M
107438,26,executive/managerial,M
107440,33,artist,M
107441,25,college/grad student,M
107442,22,sales/marketing,M
107447,28,college/grad student,M
107448,30,executive/managerial,M
107454,29,college/grad student,M
107462,23,scientist,M
107465,39,scientist,M
107469,31,college/grad student,F
107472,30,college/grad student,M
107487,29,college/grad student,F
10750,32,programmer,M
107500,34,executive/managerial,M
107507,18,K-12 student,M
10751,27,college/grad student,F
107513,25,college/grad student,F
107529,27,college/grad student,M
107554,30,college/grad student,M
107563,26,homemaker,M
107574,26,sales/marketing,M
107585,31,college/grad student,M
107587,23,sales/marketing,M
107589,34,technician/engineer,M
107592,26,self-employed,M
107598,25,sales/marketing,M
1076,28,college/grad student,M
107604,25,executive/managerial,M
107609,30,college/grad student,M
107611,33,college/grad student,M
107615,28,other or not specified,M
10762,31,sales/marketing,M
107625,18,homemaker,F
107628,26,sales/marketing,M
107629,25,sales/marketing,M
107649,30,programmer,M
107661,32,scientist,M
107662,18,programmer,M
107672,32,college/grad student,F
107686,27,executive/managerial,M
10769,33,college/grad student,M
107690,33,executive/managerial,F
107692,31,self-employed,M
107701,33,executive/managerial,M
107728,29,K-12 student,M
10774,32,scientist,M
107741,29,college/grad student,M
107751,38,executive/managerial,F
107754,30,self-employed,M
107758,29,executive/managerial,F
107761,34,college/grad student,M
107765,30,executive/managerial,M
107769,34,unemployed,M
10777,30,college/grad student,F
107774,26,other or not specified,M
107782,28,college/grad student,F
107783,30,scientist,M
10779,42,executive/managerial,M
107791,34,self-employed,M
107800,29,sales/marketing,F
107822,25,college/grad student,M
107827,15,college/grad student,M
107834,27,executive/managerial,M
107835,33,retired,F
107838,33,executive/managerial,F
107848,25,college/grad student,M
107849,26,other or not specified,M
107854,30,college/grad student,M
107858,18,K-12 student,M
10786,31,homemaker,F
107864,29,artist,M
107887,21,sales/marketing,M
107897,26,college/grad student,M
107899,26,scientist,M
107901,32,college/grad student,M
107918,26,scientist,M
107921,12,sales/marketing,M
107922,24,college/grad student,M
107930,27,executive/managerial,M
107942,41,executive/managerial,F
107958,31,scientist,M
107965,21,other or not specified,M
107967,33,sales/marketing,M
107984,29,academic/educator,F
107991,27,executive/managerial,M
107998,30,college/grad student,M
108011,31,sales/marketing,M
108023,29,tradesman/craftsman,M
108029,34,other or not specified,M
10803,55,artist,M
108030,29,K-12 student,M
108031,26,self-employed,M
108033,41,executive/managerial,M
108034,28,scientist,M
108041,29,scientist,F
10805,26,college/grad student,M
108065,28,college/grad student,M
10809,26,K-12 student,M
108100,32,academic/educator,M
108112,26,academic/educator,F
108150,31,retired,F
108153,19,college/grad student,M
108160,27,programmer,M
108194,34,sales/marketing,M
108195,29,sales/marketing,M
108221,34,college/grad student,F
108223,25,sales/marketing,M
108233,32,other or not specified,M
108234,34,college/grad student,M
108239,34,executive/managerial,M
108248,41,sales/marketing,M
108249,28,college/grad student,M
108254,25,executive/managerial,F
108266,34,executive/managerial,M
108277,29,retired,F
108284,32,executive/managerial,M
10831,32,homemaker,F
108310,28,executive/managerial,M
108313,30,executive/managerial,M
108318,27,executive/managerial,M
108323,26,college/grad student,M
108338,29,self-employed,M
108342,33,other or not specified,M
108360,33,college/grad student,M
108362,29,sales/marketing,M
108376,31,executive/managerial,M
108380,30,college/grad student,M
108381,27,sales/marketing,M
108399,29,college/grad student,M
108403,28,clerical/admin,M
108411,25,college/grad student,M
108420,29,sales/marketing,M
108424,30,scientist,M
108426,34,scientist,M
108433,25,college/grad student,M
108439,30,technician/engineer,M
108447,22,executive/managerial,M
10845,32,college/grad student,M
108461,30,scientist,M
108462,19,scientist,M
108464,29,college/grad student,M
108467,33,executive/managerial,M
10847,30,homemaker,F
108470,30,college/grad student,M
108471,30,college/grad student,M
108472,21,sales/marketing,M
108474,27,artist,M
108494,28,college/grad student,M
1085,18,sales/marketing,M
108511,23,college/grad student,M
108520,30,sales/marketing,M
108537,26,college/grad student,M
108557,30,executive/managerial,M
108569,30,executive/managerial,M
108571,27,executive/managerial,M
108576,30,college/grad student,M
108584,27,college/grad student,M
108586,23,sales/marketing,M
108596,33,sales/marketing,M
108601,29,scientist,F
108605,21,sales/marketing,M
108615,32,executive/managerial,M
108628,30,executive/managerial,M
108637,34,scientist,M
108652,28,sales/marketing,M
108654,31,college/grad student,M
108672,30,self-employed,M
108674,26,sales/marketing,M
108677,33,college/grad student,M
108678,27,homemaker,F
108685,26,sales/marketing,M
108697,29,executive/managerial,M
1087,27,college/grad student,M
10870,32,college/grad student,M
108703,26,college/grad student,F
108715,27,artist,M
108718,27,college/grad student,F
108719,25,college/grad student,M
108738,33,college/grad student,M
108742,32,executive/managerial,M
108746,25,college/grad student,M
108748,27,scientist,M
108753,25,scientist,M
108754,27,self-employed,F
108775,25,retired,F
108806,32,executive/managerial,M
108812,29,retired,M
108813,30,college/grad student,F
108814,25,college/grad student,F
108826,25,college/grad student,M
10884,30,executive/managerial,M
108840,34,K-12 student,F
108847,34,artist,F
10885,43,executive/managerial,M
108863,30,college/grad student,M
108864,28,academic/educator,M
108868,28,executive/managerial,M
108876,30,college/grad student,M
10893,33,college/grad student,F
108943,23,college/grad student,M
108945,33,other or not specified,M
108946,27,college/grad student,F
108950,28,executive/managerial,M
108952,25,self-employed,M
108953,26,college/grad student,M
10897,32,college/grad student,M
10898,18,other or not specified,M
108980,25,executive/managerial,M
108982,42,sales/marketing,M
109008,30,executive/managerial,M
109009,36,sales/marketing,M
109015,26,scientist,M
109016,32,scientist,M
109039,50,executive/managerial,M
109043,30,college/grad student,M
109050,21,sales/marketing,M
109060,25,other or not specified,M
109063,30,K-12 student,M
10907,28,K-12 student,M
109072,33,executive/managerial,M
10909,30,K-12 student,M
109094,65,retired,M
109096,28,sales/marketing,M
109098,30,sales/marketing,M
109118,29,college/grad student,F
109121,21,scientist,M
109123,31,executive/managerial,M
109126,31,college/grad student,M
109130,28,college/grad student,M
109141,18,tradesman/craftsman,M
109149,33,self-employed,F
109151,28,college/grad student,F
10916,36,unemployed,M
109162,34,scientist,M
109173,20,clerical/admin,M
109177,33,executive/managerial,M
109202,31,executive/managerial,M
109207,34,college/grad student,M
10921,34,college/grad student,M
109214,33,college/grad student,M
10922,33,executive/managerial,M
109232,28,college/grad student,F
109252,43,executive/managerial,M
109256,30,technician/engineer,M
10927,24,college/grad student,F
109282,44,other or not specified,F
109295,26,sales/marketing,M
109301,55,academic/educator,M
109318,33,college/grad student,M
109322,27,scientist,M
109329,29,other or not specified,M
109341,44,scientist,M
109345,44,college/grad student,F
109347,31,scientist,M
109352,34,executive/managerial,M
109355,31,sales/marketing,M
109356,32,college/grad student,F
109360,30,sales/marketing,M
109365,28,academic/educator,F
109366,33,executive/managerial,M
109367,25,other or not specified,F
10937,28,sales/marketing,M
109372,27,college/grad student,M
109385,32,college/grad student,M
109399,29,sales/marketing,M
1094,27,programmer,M
109402,25,technician/engineer,M
109405,26,other or not specified,F
109406,30,self-employed,M
10941,39,technician/engineer,F
109427,32,customer service,M
109440,31,college/grad student,M
10945,33,executive/managerial,M
109467,31,scientist,M
109471,31,college/grad student,M
109483,34,other or not specified,M
109485,30,homemaker,M
109488,25,college/grad student,M
109491,26,self-employed,M
1095,32,sales/marketing,F
109519,29,executive/managerial,M
109520,28,executive/managerial,M
109526,27,other or not specified,F
109527,27,retired,F
109530,21,scientist,M
109533,34,self-employed,M
109540,31,college/grad student,M
109552,28,college/grad student,M
109553,30,artist,F
109555,18,homemaker,F
109556,26,college/grad student,M
109566,27,college/grad student,M
109583,9,self-employed,F
109592,30,college/grad student,M
10960,29,self-employed,F
109607,27,college/grad student,M
109608,34,college/grad student,M
109622,27,lawyer,M
109623,29,college/grad student,M
109628,27,college/grad student,M
109635,30,executive/managerial,M
109639,28,college/grad student,M
10964,20,homemaker,M
109640,29,executive/managerial,M
109643,34,K-12 student,M
10965,40,tradesman/craftsman,M
109667,31,college/grad student,F
10967,27,technician/engineer,M
109686,27,scientist,M
10969,36,other or not specified,M
109690,28,executive/managerial,F
109697,79,retired,F
109698,28,scientist,M
10970,33,executive/managerial,M
109720,28,academic/educator,M
109724,26,college/grad student,M
109725,32,other or not specified,M
109728,31,executive/managerial,M
109734,26,executive/managerial,M
109736,29,scientist,M
109746,30,scientist,M
109748,27,sales/marketing,M
109753,22,artist,M
109764,20,scientist,M
109768,33,academic/educator,M
109773,25,sales/marketing,M
109781,29,college/grad student,F
109787,25,college/grad student,M
109788,28,artist,M
109798,16,K-12 student,M
109800,34,self-employed,M
109809,33,sales/marketing,F
109822,18,homemaker,F
109825,30,self-employed,M
109826,38,college/grad student,M
109832,26,homemaker,M
109837,32,executive/managerial,M
109838,30,K-12 student,M
109841,27,executive/managerial,M
109845,29,executive/managerial,F
109847,31,executive/managerial,M
109848,31,retired,F
109849,28,executive/managerial,M
109855,33,college/grad student,M
109872,32,college/grad student,M
109877,27,scientist,M
10988,26,sales/marketing,M
109883,38,sales/marketing,M
109887,26,clerical/admin,M
109894,28,executive/managerial,M
109904,25,scientist,M
109906,27,college/grad student,M
109911,22,sales/marketing,M
109916,29,college/grad student,M
109918,26,college/grad student,M
109925,30,scientist,M
109943,19,sales/marketing,M
109952,35,other or not specified,M
109954,25,sales/marketing,M
109961,25,K-12 student,M
109984,33,artist,M
10999,23,sales/marketing,M
109999,23,tradesman/craftsman,M
110000,31,other or not specified,F
110003,33,sales/marketing,M
110004,41,clerical/admin,M
110008,29,scientist,M
110010,27,sales/marketing,M
110012,27,college/grad student,F
110013,36,executive/managerial,M
110014,85,retired,F
110016,32,college/grad student,M
110033,34,scientist,M
110036,30,executive/managerial,F
110039,29,executive/managerial,M
110040,32,executive/managerial,M
110042,27,college/grad student,M
110046,34,executive/managerial,M
110049,71,retired,F
110060,28,college/grad student,M
110064,23,K-12 student,M
110073,26,retired,F
110078,29,other or not specified,F
110083,29,college/grad student,M
110084,73,executive/managerial,F
110086,28,sales/marketing,F
110090,25,lawyer,M
110100,33,college/grad student,M
11012,30,college/grad student,F
110153,33,scientist,M
11016,26,sales/marketing,M
110164,29,self-employed,F
110165,32,executive/managerial,M
110171,30,self-employed,M
110173,34,K-12 student,F
110185,32,artist,M
110193,27,executive/managerial,M
110203,29,sales/marketing,F
110208,27,other or not specified,F
11022,44,academic/educator,M
110223,30,executive/managerial,M
110236,27,self-employed,F
110258,63,retired,F
110259,41,executive/managerial,M
